,time,x,y,z,rx,ry,rz,grip_width,grasp_detected,wrist_camara_capture,fx,fy,fz,tx,ty,tz,qx,qy,qz,qw
0,1084.768,315.01099999999997,-112.02900000000001,292.974,3.134947,0.041304,-0.032906,40.6,0,0,6.711287460369419,-3.7095701248153263,0.2845073321249731,-0.0691743735629585,-0.6574920000528511,0.1074064101503781,0.9998533413211325,0.013173410079956075,-0.010494969787212729,0.0031004394845795093
125,1086.368,353.94,-112.008,292.934,3.134922,0.041381,-0.033286,40.6,0,0,6.73537503525352,-3.7606023913241455,0.3348043004299836,-0.063198088442057,-0.6574284520099454,0.1085362988876567,0.9998517051401165,0.01319805194847054,-0.010616233468422475,0.0031104244262048627
250,1088.368,397.609,-112.08500000000001,292.97200000000004,3.134864,0.04114,-0.033178,40.7,0,0,6.79609087699679,-3.738280605292112,0.1309370304930044,-0.0648306223630995,-0.6495873535890191,0.1062800351125499,0.9998529789183414,0.01312144691211503,-0.010581997220470403,0.003141578246215583
375,1089.568,420.71599999999995,-112.12,292.888,3.134831,0.041132,-0.033155,40.6,0,0,6.8261428625033,-3.748247794554788,0.3306537041993164,-0.0669062052537333,-0.648963248700895,0.1080037347615441,0.9998530344845277,0.013119034172629272,-0.010574773363646879,0.0031582499532199866
500,1090.368,452.07199999999995,-112.107,292.8,3.13488,0.041233,-0.033777,40.6,0,0,6.776388525855793,-3.524081117271355,0.480878297644485,-0.0803267248433488,-0.6527306155965964,0.1079282805941327,0.999850588179062,0.013151010342465188,-0.010772965254467215,0.003129770691575771
625,1091.168,464.831,-112.182,292.89300000000003,3.134702,0.040942,-0.033402,40.6,0,0,6.734694105548699,-3.855450308029568,0.217623582267793,-0.0553355070460095,-0.6550537216607057,0.1080305088659367,0.9998527742856117,0.01305896773753981,-0.010653989555207482,0.0032226730447140845
750,1092.968,514.2529999999999,-112.143,292.814,3.134803,0.041103,-0.033647,40.6,0,0,6.763468292832309,-3.771617576365479,0.2718116126647694,-0.0626136310535204,-0.6539619845940653,0.1078895049821875,0.9998514451051281,0.013109880891448709,-0.01073177535349183,0.0031698173387905023
875,1093.776,527.588,-112.16199999999999,292.744,3.134776,0.04111,-0.033955,40.6,0,0,6.659684569836362,-3.683821228483564,0.4091972031476842,-0.0669227779117244,-0.6625074345924782,0.1077639676536997,0.9998503169675003,0.013112211695679034,-0.010830093605613758,0.003181609173141033
1000,1094.976,564.2049999999999,-112.122,292.88399999999996,3.134746,0.041214,-0.033185,40.6,0,0,6.743452263034378,-3.424803902072942,0.4276657559402758,-0.0990947277091285,-0.6558997381268078,0.1079747453642441,0.9998524492783342,0.013145536781786234,-0.010584622655009854,0.003200046575589741
1125,1096.976,612.737,-112.166,292.907,3.134644,0.041267,-0.033251,40.6,0,0,7.044573433743012,-4.376984718133729,0.5244461997648936,-0.0197426959262072,-0.6269905554166109,0.1085246128463444,0.9998518324509416,0.013162861737968651,-0.010606012446972051,0.0032503408030341062
1250,1098.776,612.923,-112.15700000000001,292.901,3.13468,0.04114,-0.033416,40.6,0,0,6.845000634203854,-3.4719744515897424,0.4254484588444254,-0.0873554920808172,-0.6464043427112971,0.1076964047382852,0.9998518670182991,0.013122202524382977,-0.01065852016419012,0.0032323008585388403
1375,1100.36,600.1560000000001,-112.15,292.71000000000004,3.134733,0.041127,-0.034441,40.6,0,0,6.761167993250422,-4.147754393220302,0.0733557587146221,-0.0385805951402711,-0.6494513558454291,0.1086585117077333,0.9998484915107169,0.013117789907581045,-0.010985236030028904,0.0032003438953872748
1500,1101.76,599.403,-110.654,292.783,3.134692,0.041317,-0.034065,40.6,0,0,6.918858795349789,-3.8080282667198495,0.4546783517932299,-0.0618381687689624,-0.6395938147902849,0.1064839831238584,0.9998489326807682,0.01317857012796514,-0.010865454689574085,0.003221645681907876
1625,1103.376,599.452,-62.675999999999995,292.83500000000004,3.134667,0.041065,-0.033929,40.6,0,0,7.277779273377792,-3.7856609684237954,0.2524557015077649,-0.0639426271647853,-0.611323206210452,0.1093213519736437,0.9998504085241777,0.01309831539555728,-0.010822178084886473,0.0032365366261236776
1750,1105.168,599.423,-14.744000000000007,292.821,3.13469,0.041007,-0.034003,40.6,0,0,6.900642272326281,-3.673980052145594,0.1252709834863107,-0.0706638814824152,-0.6442419383186069,0.1078170911997814,0.9998504342844811,0.013079719767729413,-0.010845702227963596,0.0032250170719989066
1875,1107.168,599.423,35.638000000000005,292.81,3.134696,0.041361,-0.033971,40.6,0,0,6.982924058221376,-3.617602726953076,0.1523470143215298,-0.0745906922358337,-0.633701615578074,0.1082378814464961,0.9998490790370057,0.013192589571061945,-0.010835459982073579,0.003219865872633702
2000,1107.776,599.414,37.53499999999998,292.78,3.1347,0.041244,-0.03412,40.6,0,0,6.752994564443773,-3.731849729205001,0.2571801283542793,-0.0666384044222402,-0.6549448924001112,0.1080402487845163,0.9998490615153565,0.013155253993409055,-0.010882971250487752,0.0032178278373521533
